"x","y","z"
24,2,52
80,63,10
98,80,51
67,53,20
90,79,15
99,92,22
77,60,66
60,62,54
98,36,96
93,62,10
33,0,11
13,92,9
70,10,94
16,69,55
88,66,80
23,73,59
13,27,35
82,23,16
68,62,65
85,46,27
9,10,56
90,47,65
63,97,38
58,76,35
45,23,24
60,15,18
49,58,89
62,68,19
76,90,76
56,59,1
94,67,92
16,72,28
81,60,70
26,13,78
87,6,30
13,30,62
85,17,2
71,60,31
59,79,45
18,77,39
91,14,19
39,81,63
10,76,80
71,85,37
95,93,32
39,57,25
88,52,89
50,36,87
62,26,0
11,84,61
42,66,3
75,58,99
86,6,23
77,16,43
64,70,51
85,94,21
96,29,19
31,96,62
18,56,81
54,38,58
8,94,23
38,53,93
8,69,64
33,27,44
23,58,49
61,87,71
97,92,41
96,33,43
14,46,3
48,14,23
26,24,18
20,15,57
34,28,94
83,81,62
75,68,69
36,34,14
46,76,35
62,48,50
10,68,6
74,86,3
15,74,60
9,14,39
57,93,96
28,7,91
49,52,41
37,87,55
15,42,39
69,41,33
71,85,51
15,34,37
69,48,93
6,76,99
1,4,59
4,55,84
28,44,73
7,80,86
43,3,65
54,80,42
67,98,65
36,18,11
86,37,74
28,24,62
74,86,17
39,94,3
85,93,8
34,4,70
15,56,43
64,32,94
6,76,74
44,98,76
67,89,44
83,70,82
2,42,80
75,94,33
75,74,43
30,18,27
64,3,82
86,13,68
5,19,15
54,26,27
15,11,59
51,48,22
13,11,39
11,53,63
61,12,38
7,71,28
5,60,94
76,81,98
86,91,14
93,51,19
23,46,33
71,90,51
61,60,60
15,89,11
16,87,74
21,96,4
16,54,27
61,94,58
88,23,84
57,76,74
94,37,53
18,53,23
90,74,12
87,56,16
62,54,92
88,74,31
99,12,64
1,98,67
99,68,78
73,54,42
15,32,98
14,19,54
18,98,47
31,84,99
89,43,94
94,51,25
81,31,54
89,9,50
16,45,89
56,52,59
49,24,76
40,89,59
67,41,87
15,92,6
12,40,78
89,3,70
75,17,22
48,56,43
56,31,53
82,92,22
57,89,20
59,10,88
50,95,7
62,94,80
55,72,93
94,17,0
41,35,39
74,96,47
45,46,64
64,15,31
26,68,68
22,83,72
84,60,82
57,89,37
65,39,51
82,50,3
97,23,34
59,84,28
78,95,12
84,73,89
60,98,63
29,5,86
86,61,6
50,78,49
38,31,23
7,19,74
17,57,35
19,78,20
91,61,61
36,71,48
71,0,57
50,76,75
89,91,71
2,25,34
35,90,21
73,40,0
83,63,17
11,57,51
49,37,7
22,20,38
28,19,41
73,69,1
86,53,28
26,53,89
28,87,30
98,44,74
51,31,21
77,98,37
39,29,24
0,27,76
59,96,25
44,93,66
20,23,55
69,7,0
95,17,10
37,46,85
80,72,40
89,30,84
74,53,48
10,60,73
84,75,6
17,33,23
95,41,19
86,7,75
73,63,76
33,49,97
29,50,46
78,51,43
79,73,91
57,71,59
26,73,14
39,64,82
2,11,9
16,32,56
12,81,52
49,6,90
26,50,36
96,88,37
84,70,39
10,53,62
84,94,27
23,9,99
29,9,23
82,48,74
71,67,56
93,26,32
20,29,85
49,44,88
44,46,74
51,35,95
27,35,95
38,78,70
35,70,77
93,43,5
51,37,5
68,87,77
57,33,39
50,60,70
52,62,51
59,42,16
84,54,31
40,73,48
17,30,5
56,81,59
66,58,72
81,25,54
2,38,72
65,81,37
9,5,69
24,86,27
95,87,92
92,59,89
24,71,90
27,76,53
1,53,7
74,5,90
98,42,53
16,34,91
82,8,99
46,70,15
91,79,74
41,62,22
26,59,10
4,82,89
45,72,14
20,84,37
10,38,61
70,95,15
51,83,26
27,54,65
55,60,62
41,95,35
31,81,61
69,59,10
51,19,15
88,57,24
66,26,96
77,83,61
38,29,97
27,68,25
12,47,88
35,68,79
60,62,44
73,15,34
26,14,41
29,24,50
15,49,78
11,79,64
72,69,10
15,97,55
76,24,83
10,36,97
6,95,67
53,32,67
53,33,98
2,25,82
6,0,37
9,43,74
83,92,87
52,77,40
18,15,0
68,30,77
16,74,79
99,3,9
59,17,75
26,16,91
95,35,48
82,61,50
41,54,8
26,6,15
70,4,84
82,84,99
56,27,5
11,17,1
92,96,0
59,73,82
5,33,80
88,20,17
99,47,70
86,7,52
58,55,61
41,99,4
88,51,17
46,72,77
39,36,97
96,39,60
46,52,87
39,31,26
55,52,63
58,73,3
45,87,87
37,69,93
21,50,7
92,68,68
70,58,90
54,43,23
65,26,41
39,81,99
15,80,73
59,52,59
32,13,90
95,80,54
75,9,19
85,37,35
85,78,13
77,91,37
72,24,40
48,23,99
29,87,53
24,51,3
5,40,98
89,78,37
90,15,34
27,29,51
52,72,47
61,79,94
56,27,78
63,30,71
92,95,4
24,64,21
32,13,4
79,4,66
70,92,71
12,5,18
6,95,6
55,67,71
30,14,94
97,42,77
44,21,67
61,1,99
13,8,95
27,87,44
9,78,30
77,72,27
17,13,20
5,14,48
31,56,86
78,84,20
88,16,54
15,77,17
9,51,14
63,1,54
17,75,0
46,26,90
18,36,87
9,72,43
82,84,76
75,41,71
91,2,31
81,88,19
28,86,78
57,29,37
87,37,72
6,63,26
67,70,39
96,8,47
45,95,56
29,12,68
20,8,76
29,96,23
41,50,60
57,14,40
10,58,0
28,38,67
76,63,82
82,49,78
84,93,67
59,96,40
40,98,95
81,9,45
17,32,10
30,31,69
68,28,43
1,45,9
97,0,44
54,18,43
59,10,52
16,11,49
16,52,17
58,20,91
81,79,7
40,90,79
96,0,95
90,15,27
18,82,25
35,66,84
98,81,24
66,9,22
82,81,79
71,27,83
44,72,20
55,79,10
60,43,89
33,20,94
54,66,54
50,84,3
79,81,14
50,31,99
83,40,56
9,7,30
17,96,21
95,2,51
96,58,97
5,34,84
60,1,51
71,64,87
69,91,44
16,92,47
10,4,45
33,19,92
45,54,10
41,56,65
13,78,83
19,41,12
25,61,74
98,16,86
54,18,5
10,1,43
52,88,9
32,85,73
47,79,84
47,31,18
33,50,29
48,22,80
95,39,42
23,88,85
72,95,11
72,11,61
30,27,13
47,38,90
71,42,69
82,99,44
45,97,34
33,36,7
75,40,18
32,82,47
14,50,70
32,66,74
79,86,48
29,65,86
47,41,29
64,52,46
64,68,18
4,26,56
66,27,19
49,14,7
91,62,23
69,46,45
27,57,42
43,44,99
19,87,93
6,1,52
60,17,74
86,83,52
51,90,28
97,1,3
48,96,48
77,77,17
59,71,16
6,43,8
8,53,97
14,71,65
92,13,60
6,70,13
47,22,93
35,57,25
24,10,25
38,28,41
40,95,91
86,61,7
80,38,80
91,78,80
23,16,45
49,49,59
12,8,19
70,54,81
58,20,69
85,25,79
45,88,88
66,46,2
25,14,12
81,53,81
72,12,49
26,20,90
11,5,71
29,55,84
47,10,32
5,55,23
25,75,59
31,88,49
26,45,86
63,68,13
37,18,82
68,86,25
75,77,7
15,27,29
89,30,17
2,86,71
69,9,64
44,51,51
57,2,45
20,67,95
9,94,97
34,45,71
80,2,6
16,73,43
15,75,75
95,75,78
17,13,28
77,54,82
98,44,96
26,52,31
6,80,42
50,33,23
67,3,74
87,98,19
30,50,75
19,95,50
13,12,66
7,31,5
31,4,41
47,94,69
1,74,76
41,40,3
26,0,27
59,73,38
11,99,81
8,44,16
22,42,27
90,90,78
49,66,46
31,26,93
20,24,64
0,48,73
4,80,86
21,60,48
28,15,19
12,67,39
13,68,22
62,50,31
24,10,67
93,14,38
90,23,36
23,77,70
68,33,76
13,52,80
71,15,62
21,8,24
48,4,84
40,67,76
85,14,31
49,67,66
63,99,18
27,63,73
22,70,17
44,17,4
49,42,3
86,91,69
79,99,54
67,12,78
15,86,62
32,73,22
23,96,39
2,44,9
61,19,46
47,54,97
2,76,26
89,50,71
87,11,50
23,9,45
10,39,48
49,2,41
13,85,29
52,79,55
75,73,42
80,63,25
97,59,34
41,71,20
99,94,48
91,99,15
78,80,25
22,13,76
8,51,43
23,33,34
50,78,96
48,39,91
98,22,10
24,42,11
41,47,50
40,0,68
96,7,77
72,41,11
93,53,4
83,93,60
33,77,41
16,75,48
39,11,24
65,2,62
28,74,94
6,9,75
61,7,67
99,50,85
84,2,66
34,34,50
50,35,35
37,40,40
4,45,15
8,73,53
5,37,96
75,93,50
78,32,24
78,13,17
61,31,85
53,26,28
44,78,60
9,38,42
96,31,39
67,25,57
71,82,33
3,70,10
58,88,17
57,0,33
37,58,43
45,71,85
87,47,68
8,57,6
16,5,27
82,70,96
83,6,65
73,10,71
43,31,12
87,3,96
72,53,76
76,17,83
35,71,0
45,9,67
47,55,5
90,7,13
56,66,43
3,92,64
43,1,19
32,76,64
13,94,0
82,90,58
4,31,95
25,75,65
7,59,97
89,13,21
35,82,13
40,41,94
87,88,50
3,91,21
74,76,53
68,81,34
18,53,84
24,79,41
91,37,34
59,1,56
32,47,8
73,68,5
18,88,36
30,22,56
13,70,47
23,22,14
78,80,69
19,84,81
65,74,54
86,38,7
77,80,42
0,59,52
99,14,82
38,63,87
6,47,41
20,74,19
54,35,42
75,12,2
69,61,65
85,62,41
90,67,99
73,2,10
36,50,15
90,95,58
57,55,36
39,19,82
34,32,85
81,75,34
4,84,71
72,33,37
75,13,14
35,47,27
50,23,69
83,68,41
48,55,24
28,6,8
85,1,65
20,59,23
75,39,55
30,12,24
87,20,65
63,55,51
60,11,71
37,93,94
48,46,17
62,25,21
51,58,36
77,42,94
38,70,74
25,12,84
4,99,78
60,72,38
84,52,19
97,79,63
15,14,27
75,19,40
92,18,12
72,15,49
90,39,0
68,57,80
22,64,21
15,7,20
38,37,40
8,57,88
46,67,86
49,49,15
77,67,5
80,42,61
66,73,79
85,3,3
52,85,62
49,24,49
78,66,61
11,12,80
67,59,18
28,44,70
75,69,7
42,48,90
64,18,50
24,12,35
88,48,82
72,11,35
49,84,26
15,92,55
94,36,61
81,16,38
79,34,0
60,14,65
70,13,68
82,88,39
30,8,46
45,26,69
14,23,71
45,1,79
59,49,19
57,73,55
94,19,7
63,75,67
44,21,45
54,69,21
22,54,30
10,66,43
54,75,57
58,88,47
57,74,24
40,91,94
23,23,8
51,44,41
29,31,49
11,65,72
1,71,8
20,81,66
42,71,73
0,76,10
90,55,64
52,39,52
0,15,66
50,27,53
17,1,37
94,85,20
44,46,46
80,54,70
72,6,79
65,25,24
11,73,79
79,77,82
34,47,57
47,97,15
29,39,91
24,32,85
15,31,88
47,48,25
68,82,65
35,54,97
76,91,12
81,83,67
49,14,1
90,78,75
22,43,96
87,24,8
60,44,26
73,30,65
9,58,31
5,58,86
94,25,1
80,7,78
21,43,50
61,80,6
4,66,50
39,0,60
20,67,15
13,22,39
86,25,91
40,21,20
62,39,66
81,69,36
30,63,29
63,23,3
66,48,25
41,88,70
36,18,11
5,45,34
82,37,90
12,34,54
97,53,33
29,16,28
12,55,25
5,90,72
49,71,33
85,30,29
11,98,97
48,97,98
81,39,36
16,80,46
44,17,56
77,93,28
18,81,30
54,54,78
15,8,62
96,50,15
75,24,35
0,53,49
79,22,68
19,1,6
18,93,3
19,15,25
38,28,29
16,24,27
14,62,16
97,5,35
57,36,33
61,79,49
98,88,3
97,84,55
35,7,61
20,20,31
44,2,77
20,50,22
61,14,72
37,6,49
72,52,2
29,68,83
95,70,14
78,55,52
88,2,9
87,79,39
19,86,0
2,11,63
43,25,56
81,97,37
78,80,25
82,77,14
5,77,7
21,60,29
4,49,33
16,78,37
86,28,39
80,63,63
47,91,42
75,95,88
45,16,44
32,81,98
31,25,1
83,50,62
34,22,43
71,36,72
50,63,2
96,30,14
89,64,94
21,71,53
19,89,24
67,47,93
16,32,75
19,94,24
88,28,87
93,53,49
87,32,53
13,37,24
22,19,41
30,24,40
0,31,81
66,24,27
88,10,51
50,58,7
79,50,11
85,34,67
24,22,59
47,53,0
6,78,38
94,97,2
5,15,36
69,0,76
97,36,37
80,80,8
12,58,23
23,27,69
48,44,87
46,55,53
13,40,92
4,70,83
95,30,68
25,64,51
81,19,87
24,93,19
82,40,93
6,52,83
82,20,84
4,56,40
3,81,45
21,47,55
56,62,4
90,27,84
52,92,96
14,91,15
95,52,81
48,24,72
11,42,42
88,2,27
45,50,84
48,88,8
95,31,23
80,74,55
27,85,9
56,78,40
99,86,44
98,19,5
91,9,38
48,73,98
95,63,77
64,61,0
12,90,95
52,18,65
98,89,58
88,37,61
2,82,69
62,21,46
5,8,33
72,7,24
15,98,14
41,48,4
38,64,7
26,63,46
34,69,21
73,80,24
30,31,17
13,29,9
57,7,2
40,80,29
47,42,80
81,90,72
91,58,45
64,80,44
68,83,81
96,13,64
33,27,76
13,14,33
44,5,22
91,63,0
40,93,55
94,7,97
72,55,94
5,50,13
61,88,54
11,52,17
48,73,96
23,92,3
41,11,4
24,49,26
17,49,33
49,64,47
21,29,81
1,92,11
83,24,88
5,97,78
15,83,77
94,30,40
57,17,15
10,86,72
27,56,75
33,64,14
50,77,21
74,1,92
84,93,95
53,10,66
85,10,59
64,56,76
94,21,17
61,93,3
36,8,40
56,17,14
14,75,98
31,85,91
26,15,24
54,9,47
84,5,12
42,10,72
73,90,59
32,17,38
6,54,46
53,5,31
88,37,36
69,32,99
78,31,18
28,53,47
77,68,89
75,75,2
65,45,78
4,35,22
59,13,63
39,7,99
49,27,97
87,14,70
55,47,18
31,21,81
15,58,18
10,0,25
36,38,55
98,59,82
54,23,67
15,97,49
40,52,67
77,41,74
22,4,17
61,7,5
3,19,27
32,22,6
64,87,57
21,8,81
9,86,82
64,17,83
78,7,69
47,4,56
39,57,32
37,24,64
0,36,36
27,36,34
6,1,23
36,19,25
47,9,18
64,70,73
18,84,73
2,19,80
7,48,69
97,88,56
96,75,42
72,6,84
65,79,25
44,47,6
66,96,54
40,55,2
96,0,50
68,76,80
73,85,87
33,31,65
54,0,16
12,34,22
42,86,91
52,60,36
75,60,7
22,96,24
19,87,60
78,52,13
94,2,28
27,52,11
71,63,54
65,58,41
57,51,86
59,93,30
86,1,56
78,64,12
28,95,86
6,71,99
30,51,47
65,48,50
39,31,18
49,64,64
59,96,30
1,10,14
25,26,24
90,67,34
87,50,0
13,46,63
56,3,90
85,31,15
50,68,69
84,85,40
83,48,78
9,88,14
30,65,48
57,9,7
56,20,38
13,56,54
3,38,18
60,20,82
72,47,62
32,85,77
86,91,71
33,80,77
62,59,37
64,52,83
62,87,75
63,52,46
23,42,74
88,44,80
69,46,8
12,25,52
50,68,75
72,66,59
56,68,80
78,40,92
73,46,1
90,75,64
30,98,38
70,60,52
94,0,44
89,72,65
15,88,92
45,17,5
9,96,73
15,51,39
20,73,15
86,58,23
54,33,63
62,86,7
32,82,99
19,54,34
95,64,84
51,14,55
72,1,60
96,98,99
97,22,71
46,80,52
65,82,33
82,70,30
10,45,75
56,65,90
75,41,23
99,17,43
78,29,77
23,10,61
82,15,94
4,91,84
64,46,62
20,1,70
39,6,8
88,88,42
8,69,28
66,96,23
56,56,33
30,53,14
1,87,82
79,42,66
14,41,98
9,25,90
9,96,46
39,73,78
33,40,97
30,55,78
41,3,1
72,17,11
47,50,96
93,41,22
46,35,15
78,88,8
61,16,12
71,30,57
71,1,83
70,56,32
70,5,98
5,11,27
50,49,92
41,14,62
97,81,38
74,69,56
39,44,65
79,44,90
15,0,78
66,37,8
47,47,16
86,27,96
9,24,93
3,66,4
29,73,22
8,28,67
22,56,81
38,13,50
97,65,64
6,91,10
40,3,59
7,68,37
13,82,28
73,64,1
70,71,12
71,53,93
32,87,95
26,3,36
4,47,85
61,29,82
7,76,27
87,96,10
61,23,65
95,81,59
38,46,55
45,54,38
53,84,44
95,71,39
69,96,5
7,20,33
90,8,17
62,83,46
57,33,65
30,67,76
22,76,65
69,51,27
74,94,82
62,41,63
5,20,96
99,20,30
8,31,48
22,86,10
10,24,77
29,63,35
25,71,52
30,95,19
82,26,26
70,97,56
27,48,11
16,69,66
12,73,59
52,0,50
25,16,81
34,85,74
59,95,70
37,54,15
62,92,32
97,42,32
43,48,58
85,5,3
58,12,85
74,14,66
86,98,57
50,81,93
87,12,44
74,96,38
66,37,61
90,59,94
30,87,48
15,19,66
32,6,10
22,43,41
53,70,62
52,50,34
37,86,31
20,87,34
67,34,95
94,2,81
49,63,90
77,17,60
47,18,40
72,88,36
41,26,55
7,66,23
15,68,93
55,36,51
92,29,80
84,19,62
38,52,90
85,27,2
60,75,55
35,3,50
58,56,87
45,4,60
13,57,13
51,79,41
49,57,51
5,89,46
84,60,78
25,47,79
92,80,49
43,84,36
39,54,98
43,44,56
98,78,80
88,78,19
59,86,97
37,59,69
89,59,68
16,44,33
78,15,95
28,27,47
98,24,59
9,37,53
77,85,68
82,38,95
13,57,61
6,77,15
82,68,77
68,41,67
81,81,35
23,16,2
42,88,43
65,75,74
85,91,31
12,3,77
82,32,76
50,78,33
34,55,60
13,16,30
63,91,76
29,22,97
99,89,41
15,49,31
40,25,58
99,64,8
3,30,88
26,93,16
29,15,24
28,49,59
47,51,81
69,58,27
90,56,32
43,8,53
79,40,97
91,34,73
74,62,70
31,96,72
49,69,67
64,5,73
68,73,91
92,38,18
65,51,31
38,91,40
20,62,1
34,29,42
58,3,84
54,12,4
23,68,30
70,78,74
37,36,77
25,76,16
87,76,62
77,14,99
76,53,66
19,37,86
82,98,8
48,45,34
72,52,0
60,43,38
70,71,15
14,45,76
16,47,65
45,17,46
33,78,82
76,66,68
34,62,38
92,3,35
74,35,73
27,32,4
19,33,43
34,52,96
55,60,3
89,95,9
94,92,32
76,37,16
94,89,35
79,74,73
1,14,25
69,12,85
53,24,43
66,1,98
86,41,88
21,14,79
5,22,90
6,94,47
2,72,21
97,28,69
62,33,88
15,59,48
57,11,19
32,72,2
90,30,49
69,40,0
92,87,75
45,16,11
42,31,85
97,24,1
56,18,26
78,32,32
66,90,40
28,18,38
41,72,75
21,91,68
76,93,58
61,98,55
9,57,47
22,6,44
64,27,76
20,87,25
17,62,51
74,36,28
70,74,66
23,99,75
25,53,30
79,86,97
57,59,56
24,94,11
16,2,42
17,88,82
66,94,64
48,81,81
1,39,2
11,67,29
51,88,71
71,43,38
95,45,19
53,61,83
58,92,28
22,61,64
51,38,50
61,88,8
79,22,26
29,8,39
51,56,63
98,40,0
19,63,37
16,20,80
21,13,74
71,54,82
46,10,68
4,50,25
70,31,60
18,29,78
85,5,28
11,26,88
16,91,14
88,12,2
12,3,96
30,18,51
62,95,71
98,40,69
56,30,79
73,89,17
40,82,56
88,95,34
23,8,69
40,28,57
24,77,85
45,34,63
22,64,35
45,82,87
6,22,68
82,70,35
37,20,14
53,55,58
2,67,13
13,59,82
28,12,54
96,93,75
35,76,27
48,30,86
52,23,23
75,95,91
60,15,92
8,54,19
25,63,97
60,7,53
86,5,71
32,48,4
18,7,48
47,45,31
3,92,24
6,6,57
81,31,52
38,10,87
27,5,21
8,64,40
75,20,52
60,27,50
49,94,42
33,11,11
29,89,23
21,74,88
67,68,43
82,41,60
68,31,55
18,18,98
81,76,88
48,44,9
82,74,91
62,31,5
50,28,0
29,33,10
62,52,49
65,41,80
66,7,87
17,34,93
93,41,92
38,5,26
48,21,97
16,70,72
40,70,70
72,21,62
50,32,0
61,34,63
90,92,93
91,96,94
19,99,13
47,13,2
96,45,48
46,54,18
2,16,87
35,29,7
57,56,92
83,81,28
59,45,48
56,72,0
17,58,82
19,94,87
26,23,88
50,73,79
46,66,51
29,73,14
25,52,62
77,52,0
78,6,16
57,5,78
10,71,94
46,1,43
22,81,25
23,10,24
98,37,22
17,78,29
50,0,22
52,25,76
76,58,72
2,74,80
0,80,1
40,16,21
86,93,62
88,68,82
47,8,21
83,20,94
15,74,41
64,41,96
37,69,35
18,6,98
25,54,9
52,31,48
74,17,82
67,97,35
82,74,14
56,58,71
17,93,9
5,52,50
48,50,10
55,39,82
72,60,29
13,60,70
12,14,92
1,88,52
85,60,1
68,44,79
69,93,51
35,33,52
62,50,90
47,80,20
35,17,69
25,28,9
91,63,88
87,4,19
2,14,70
60,40,20
79,32,67
28,5,5
28,47,63
94,8,69
34,22,86
3,99,92
26,70,89
48,17,33
57,1,31
54,98,27
72,2,52
72,23,24
31,83,9
29,18,68
81,74,1
50,34,15
33,87,15
14,35,40
58,36,4
37,85,12
66,52,37
42,96,24
2,63,41
56,58,36
86,0,24
50,8,62
57,54,93
96,38,26
95,46,30
41,83,14
16,34,55
0,3,85
89,47,35
88,31,33
48,76,96
9,96,96
66,68,19
17,10,65
47,45,19
81,92,63
13,98,23
1,81,64
54,35,8
40,41,77
69,51,53
81,80,68
92,32,88
94,66,0
98,97,0
17,10,98
53,67,0
5,87,24
22,15,79
66,90,2
26,72,39
87,59,95
88,37,51
75,91,58
83,12,93
66,61,7
69,61,91
66,12,27
33,48,79
29,62,35
14,43,5
1,30,34
38,31,41
0,97,54
39,61,11
15,22,17
32,17,9
6,40,56
88,71,27
42,49,83
73,91,83
18,61,1
10,19,49
57,61,81
32,27,34
31,24,37
27,9,35
26,6,22
60,41,2
66,18,78
16,4,59
91,28,8
75,58,68
55,11,43
52,90,59
96,61,52
59,62,80
13,41,22
6,27,57
9,29,28
9,43,73
21,24,69
63,69,42
28,91,56
72,70,44
29,57,15
66,58,77
89,35,84
40,18,19
55,90,94
60,29,42
17,64,66
60,31,56
72,64,36
24,28,37
20,20,26
14,5,94
16,82,32
89,94,55
79,41,59
69,43,25
29,77,73
77,10,79
79,80,74
66,44,93
59,21,58
86,24,51
38,42,48
82,57,47
41,40,13
44,41,70
59,6,47
64,22,53
62,2,97
64,71,41
28,15,80
74,14,50
15,64,25
42,3,49
21,73,67
47,47,68
78,52,35
23,48,70
57,63,56
99,37,18
25,83,35
88,65,91
77,1,11
51,89,44
34,1,96
40,9,96
27,57,27
58,47,93
91,68,13
65,51,93
30,80,82
6,93,79
89,40,4
12,41,87
43,28,88
81,7,31
54,48,63
80,6,7
59,45,99
3,1,33
63,35,37
88,92,58
94,8,72
55,83,88
67,54,4
92,89,41
73,22,18
94,37,87
80,80,83
93,89,26
12,64,63
98,21,34
50,55,50
68,51,5
60,45,54
6,81,16
45,27,75
71,89,94
4,87,28
72,61,2
20,87,42
20,48,26
95,24,99
55,85,18
0,47,54
37,88,26
11,10,40
48,67,32
56,85,99
29,49,97
97,9,24
80,32,99
50,66,70
64,73,30
91,65,0
41,38,49
95,24,1
58,42,76
21,22,66
72,29,88
31,71,21
5,17,39
55,65,51
44,22,97
49,79,43
25,26,38
18,62,73
39,4,68
44,32,62
51,78,92
73,40,51
1,59,35
74,66,79
11,0,22
11,40,40
4,85,75
81,40,20
35,16,27
93,41,49
87,80,84
73,41,36
99,40,22
99,4,72
53,83,55
89,70,65
88,84,25
73,10,42
24,80,2
51,29,17
94,49,84
78,32,25
57,70,50
15,69,56
80,40,74
38,71,44
87,64,69
84,48,32
80,61,26
38,45,19
64,22,11
2,6,33
2,33,98
22,8,47
12,87,89
4,2,66
94,36,86
30,66,66
18,54,36
74,63,86
95,49,6
44,23,17
27,97,79
11,94,72
14,36,48
20,14,15
8,45,27
4,37,25
85,2,47
25,44,93
40,29,73
22,10,73
16,19,9
13,79,71
44,75,98
36,63,4
59,90,24
13,33,43
30,71,19
79,41,1
13,56,6
89,86,7
28,70,75
59,57,69
78,51,63
8,38,54
16,40,32
63,45,12
50,66,69
0,80,27
85,53,38
58,70,24
32,79,60
42,11,5
50,57,31
45,50,87
79,5,93
0,50,77
60,54,33
9,90,44
42,31,50
5,43,85
58,19,39
93,66,95
4,38,2
46,5,47
85,31,63
20,37,53
92,42,51
69,81,71
39,95,97
87,83,18
70,98,6
16,51,78
5,34,3
7,18,75
25,83,12
36,26,7
8,59,75
34,46,87
89,67,27
83,11,21
37,70,20
27,89,53
2,59,68
86,87,48
39,26,33
97,45,14
19,46,74
41,91,39
16,18,5
49,66,52
0,97,92
33,8,56
65,56,59
47,38,84
24,91,72
7,7,80
67,43,41
13,38,37
58,67,86
43,5,81
49,4,95
63,40,73
54,7,18
23,69,45
90,55,33
44,95,49
39,89,96
49,28,4
73,90,50
38,55,75
23,50,21
74,89,18
26,22,53
75,80,71
11,98,10
10,3,20
20,22,38
85,9,41
86,6,0
62,48,60
21,67,81
93,38,84
83,71,5
12,83,61
15,0,37
4,59,36
59,17,99
2,71,69
80,73,35
82,44,43
9,77,74
60,98,62
95,31,92
15,71,89
80,17,63
52,49,22
44,78,35
6,11,81
37,86,49
65,46,93
57,41,97
88,55,37
25,40,93
77,74,5
59,2,52
18,79,44
12,14,14
77,78,93
15,42,62
71,29,47
73,31,90
53,99,50
89,2,43
51,22,5
41,3,90
47,13,41
25,17,39
21,3,10
60,37,21
49,86,89
13,69,21
68,20,16
59,5,43
93,10,75
41,12,43
19,79,44
72,88,85
26,32,9
53,91,79
16,4,94
73,51,31
73,9,96
17,92,33
95,95,91
82,9,46
88,20,26
6,1,65
1,23,7
57,72,32
76,33,59
87,51,9
78,91,93
45,46,72
14,94,72
87,87,60
76,10,4
60,12,88
87,71,88
99,73,81
15,7,14
61,44,2
3,21,42
55,38,48
54,37,83
92,31,72
68,82,15
21,38,6
36,42,62
20,93,13
57,82,43
91,25,37
7,61,58
96,5,13
20,91,42
68,70,40
59,64,92
21,4,12
86,62,96
11,53,75
37,45,27
56,98,3
11,58,12
36,21,48
82,89,46
18,23,21
17,91,87
86,50,59
9,77,26
26,39,22
52,7,92
81,12,67
20,50,82
96,57,21
97,96,97
90,15,55
56,56,50
31,43,20
5,76,34
20,7,0
91,63,81
29,22,23
27,58,80
71,47,13
95,54,27
25,90,90
9,86,23
40,59,48
1,34,96
46,27,68
87,21,42
51,5,33
19,57,43
10,24,46
66,93,52
9,17,65
40,80,2
11,1,39
76,48,80
71,16,0
5,96,66
63,2,3
89,49,6
5,25,29
88,93,41
17,12,3
50,51,98
30,93,40
18,63,29
7,56,74
83,67,47
54,46,52
11,30,42
40,80,54
93,82,55
67,57,7
19,68,55
0,57,77
27,20,63
39,36,21
35,78,7
55,56,16
50,85,21
31,58,40
63,9,32
76,84,66
4,46,41
0,88,92
1,51,62
11,29,57
44,0,61
14,73,98
48,95,79
23,90,37
70,72,89
64,39,78
26,37,91
91,58,68
5,73,65
3,77,67
51,67,44
59,54,18
45,28,22
60,2,35
9,37,97
51,20,69
93,72,88
68,44,40
43,78,44
60,42,63
25,31,20
47,54,72
56,41,89
28,2,71
2,80,50
6,7,69
84,16,47
62,61,43
32,50,43
17,9,62
69,1,59
73,21,16
60,29,58
6,51,59
4,88,18
64,89,8
73,85,52
10,40,35
5,5,24
22,19,70
25,22,83
24,81,5
35,82,35
42,69,98
79,13,85
34,71,80
58,72,17
56,93,54
76,23,53
49,63,35
89,41,30
36,58,3
61,4,51
10,20,85
52,13,37
90,7,92
11,8,56
58,46,2
58,85,28
28,3,96
11,20,24
81,59,84
98,24,8
1,72,49
96,41,98
94,35,76
17,57,29
35,46,36
56,51,22
60,95,57
26,9,34
86,44,0
7,90,21
76,63,19
45,3,93
21,38,27
3,85,1
4,40,66
58,50,80
34,66,4
64,13,57
20,3,80
16,66,61
1,76,92
68,53,4
52,81,22
90,23,45
6,34,94
88,14,94
48,16,84
30,39,65
70,49,44
94,57,32
16,92,25
88,85,39
33,76,60
0,27,2
89,33,41
28,72,36
78,51,70
67,19,9
16,70,4
12,64,0
90,63,48
71,75,96
46,19,51
35,45,48
57,4,75
31,67,18
73,25,98
39,37,66
32,76,55
96,60,48
74,94,23
64,41,10
64,61,65
97,9,58
98,65,58
15,26,19
2,49,64
59,19,17
27,76,91
7,71,1
37,5,52
5,38,92
18,77,61
59,83,22
60,81,45
20,82,62
10,60,37
51,74,35
77,66,47
87,52,90
16,40,47
81,40,97
43,9,7
56,41,86
75,50,52
70,34,92
89,65,72
80,28,90
87,35,10
6,7,9
42,48,25
20,3,21
76,14,38
39,46,87
40,3,54
35,68,6
47,65,82
5,31,4
90,2,15
92,7,17
58,39,13
40,94,62
46,84,52
81,53,41
22,27,32
23,4,56
12,53,45
87,49,64
27,18,88
12,63,20
