"x","y","z"
82,54,7
95,11,74
84,63,61
52,84,45
50,77,33
60,18,10
13,77,34
11,7,66
26,53,68
5,92,38
76,56,49
15,13,91
20,26,24
38,6,0
48,16,80
56,78,47
24,64,96
14,6,97
3,53,14
33,82,85
34,66,97
35,72,2
13,80,17
2,61,85
95,98,14
57,45,75
95,3,29
34,67,46
92,44,17
69,67,67
66,30,24
65,62,81
25,13,96
55,42,28
69,43,17
25,27,98
5,1,96
32,18,42
0,62,35
98,6,35
30,91,56
67,20,25
9,1,25
90,13,6
79,43,33
49,29,49
28,31,8
73,6,76
39,68,3
59,71,80
55,28,48
81,63,46
6,94,59
45,60,32
59,76,54
60,84,96
0,77,78
16,88,57
23,32,70
12,2,84
99,64,26
5,70,39
16,53,70
62,2,64
85,7,36
14,14,97
80,81,80
4,7,69
40,58,78
59,15,52
92,67,88
54,8,92
19,52,70
4,98,75
53,81,21
7,92,11
94,69,50
68,11,94
51,34,14
90,51,56
24,7,64
23,84,55
25,90,35
70,46,11
57,21,82
3,66,52
85,85,4
35,54,20
22,56,20
62,1,4
24,45,89
53,48,9
71,91,96
7,86,72
89,27,13
50,17,87
49,62,93
11,39,93
2,50,47
37,12,19
40,41,41
96,99,17
95,63,61
30,11,31
27,56,65
3,36,92
17,25,55
58,17,4
7,19,52
87,89,42
3,97,54
27,8,57
92,77,65
42,19,7
32,37,89
33,10,60
52,50,28
31,37,15
67,52,92
67,40,52
1,44,89
14,26,6
37,95,54
42,51,84
3,93,27
35,40,88
73,63,58
50,50,78
68,32,81
76,74,43
95,47,80
75,50,32
18,8,0
56,20,14
31,95,52
39,4,37
95,51,75
98,4,19
29,20,39
33,61,70
78,50,36
32,78,67
78,58,61
88,34,8
1,3,38
6,25,19
64,12,40
3,45,60
57,34,23
57,35,98
6,11,1
5,68,13
46,33,15
40,17,46
34,70,22
96,10,56
75,91,0
80,73,45
51,66,97
8,24,1
79,98,56
84,19,93
99,83,0
0,34,18
1,92,61
35,0,2
53,34,27
28,91,40
27,81,5
97,82,95
20,65,82
87,74,1
61,57,27
76,25,60
38,43,85
70,94,12
33,70,61
2,1,41
57,66,77
35,65,58
79,3,39
45,99,38
41,56,63
40,18,65
23,21,70
12,28,32
94,19,68
93,45,49
3,10,44
26,40,68
9,71,92
86,82,46
60,0,12
56,26,13
21,54,1
13,44,75
76,53,3
24,66,82
10,6,40
74,10,51
41,52,82
32,98,20
5,83,83
78,39,89
99,39,55
80,23,59
94,90,49
95,67,20
70,20,91
67,22,51
39,5,7
10,81,36
48,14,65
98,74,77
51,84,95
27,40,66
84,73,19
96,22,16
45,21,28
37,33,35
22,35,98
9,82,18
96,4,27
66,80,78
94,53,15
95,43,7
45,18,96
30,50,90
24,44,13
20,79,5
39,91,10
62,13,0
51,75,4
7,67,66
99,20,37
31,44,55
52,20,15
78,71,11
84,73,52
18,39,13
29,24,32
22,55,11
82,72,54
33,16,0
42,58,21
32,46,72
78,54,41
51,96,69
53,74,24
24,89,44
4,31,97
44,99,78
73,76,42
28,12,10
25,49,34
56,47,64
93,13,71
54,12,49
40,12,95
75,65,33
54,41,86
59,47,49
86,48,9
92,98,29
0,40,66
51,79,27
8,5,67
54,93,11
55,74,19
31,59,2
11,67,64
38,39,16
84,16,63
62,64,81
92,2,29
16,6,36
9,44,2
21,65,25
98,62,75
96,77,77
68,43,3
85,63,4
34,18,69
11,37,91
54,21,43
13,34,59
6,32,85
6,0,65
89,97,54
93,74,21
18,46,9
82,98,88
41,15,50
33,96,87
82,5,57
4,54,64
73,21,86
80,57,82
68,96,34
23,99,34
80,1,91
33,66,52
99,65,59
3,99,6
63,57,10
54,9,54
32,19,80
87,3,6
85,28,2
71,77,98
92,24,92
29,24,73
51,0,29
1,49,42
29,14,85
78,24,3
36,83,57
11,58,61
93,57,16
24,29,63
27,35,92
4,54,7
70,97,31
8,59,5
91,47,44
47,64,91
18,31,17
9,90,76
54,86,15
29,44,87
49,95,93
18,25,74
29,65,24
11,89,42
75,99,21
91,34,74
3,99,16
79,32,98
36,19,93
38,94,14
20,67,0
17,41,3
91,45,28
7,61,73
54,96,78
24,66,37
49,4,88
32,54,61
64,54,66
19,17,73
39,2,86
25,83,77
7,17,48
32,80,62
78,19,38
35,35,24
66,38,14
27,85,84
50,26,59
42,27,94
98,33,4
77,26,83
84,82,99
44,46,10
55,31,57
28,96,52
96,75,77
59,74,40
68,22,83
62,68,81
35,71,34
93,87,89
32,17,43
76,7,92
76,76,93
70,74,10
39,75,39
26,95,64
40,25,85
26,70,94
32,90,24
39,42,76
2,38,13
78,54,60
71,7,41
83,74,67
93,26,72
15,28,89
77,37,58
34,76,40
42,6,58
44,0,37
56,91,94
12,33,99
58,91,45
61,14,55
70,42,57
88,94,80
55,26,19
32,73,22
27,34,65
79,78,27
28,66,33
3,87,59
74,10,83
41,1,53
69,57,67
53,16,17
77,83,16
80,85,11
25,4,80
27,34,64
44,71,37
72,56,86
99,46,17
98,64,43
31,84,26
23,79,96
87,12,51
24,56,88
39,67,49
52,50,61
71,77,39
27,43,14
49,37,22
84,29,59
77,34,15
22,92,38
91,4,49
72,63,54
0,59,59
42,32,76
77,88,20
21,5,2
90,74,60
17,81,21
5,85,74
85,39,27
66,7,28
20,19,27
97,33,46
3,49,1
43,74,90
88,49,96
14,86,70
65,69,97
37,64,28
25,7,85
77,31,43
77,10,62
29,70,63
49,87,69
65,17,31
57,69,91
52,63,42
40,8,60
32,51,51
11,59,71
92,74,78
82,33,93
3,99,98
55,36,42
47,45,13
69,56,68
8,82,88
0,58,78
70,40,29
21,74,31
58,96,66
91,35,78
15,79,67
63,20,62
69,2,54
56,1,92
13,61,84
13,31,66
16,90,64
5,94,2
56,40,26
16,36,85
42,32,86
70,65,86
46,43,79
27,46,92
40,94,36
88,32,58
12,78,45
36,2,32
93,5,97
87,42,72
60,28,86
69,79,72
9,19,66
96,28,15
24,52,36
72,57,41
72,26,40
64,58,56
10,76,92
43,84,21
68,78,33
16,18,35
58,26,54
45,64,24
47,25,78
43,34,76
34,85,89
58,93,56
6,70,98
66,49,7
56,63,39
55,66,7
88,64,45
49,35,17
23,47,99
92,31,69
42,12,57
33,29,55
67,24,81
85,50,49
4,79,25
55,51,36
93,35,88
46,21,60
33,12,33
21,21,71
54,79,28
90,68,10
35,49,10
33,94,23
97,58,91
36,19,88
41,59,27
8,44,37
39,33,53
48,15,85
64,15,60
54,80,1
5,6,27
2,17,31
91,23,44
36,24,57
54,83,40
12,52,52
29,43,66
50,43,98
7,80,62
85,62,14
82,30,47
67,20,37
41,53,9
36,78,62
73,5,0
33,71,87
69,36,12
25,25,14
29,14,28
65,57,39
43,77,71
64,87,39
98,13,59
99,83,57
10,23,54
78,38,8
74,69,87
4,39,68
53,99,33
96,33,90
20,92,34
19,96,22
73,28,53
82,95,27
87,62,30
81,18,86
84,12,25
72,81,66
10,28,28
41,79,76
14,29,90
40,85,60
1,31,46
49,67,76
34,35,21
52,3,70
86,88,81
31,57,83
23,55,56
29,67,52
55,33,89
70,32,79
19,89,70
12,22,26
70,59,36
17,80,96
81,58,37
51,83,48
57,28,67
8,47,93
67,16,62
17,42,84
62,31,16
22,80,28
49,52,44
8,77,93
74,2,74
96,90,87
83,45,26
58,38,7
84,68,81
80,69,52
92,97,46
95,66,21
96,51,8
61,35,35
14,31,88
20,94,31
10,59,57
66,74,55
34,77,1
71,49,96
91,8,5
62,63,86
57,77,87
26,96,14
36,19,22
22,14,45
23,69,85
91,22,76
54,89,39
37,76,74
31,37,21
18,14,37
29,28,18
80,8,21
69,90,17
10,42,66
39,50,60
49,35,67
31,63,43
27,67,41
0,14,53
0,32,94
44,4,2
11,79,94
21,41,88
55,22,67
43,76,12
97,5,37
74,92,88
18,33,9
68,84,0
68,33,26
81,53,78
7,73,59
63,86,52
83,9,27
12,32,76
34,73,58
42,48,84
11,83,55
59,59,91
86,3,68
0,55,40
55,0,71
62,76,62
62,88,3
70,86,85
0,24,26
74,43,20
59,74,15
77,40,71
56,53,24
3,22,25
6,1,85
89,1,98
92,46,37
80,1,45
19,4,57
43,30,96
6,29,10
52,26,98
65,22,44
71,36,46
88,48,17
81,57,1
74,84,57
75,48,22
47,66,62
4,89,53
68,66,75
92,12,57
17,10,4
24,3,60
42,46,38
72,3,1
68,79,29
11,24,74
29,5,90
6,96,37
62,9,91
39,60,87
57,71,56
23,68,13
82,69,8
64,12,64
72,62,22
35,56,5
38,56,71
94,43,66
84,87,81
13,33,11
46,52,1
63,57,3
90,23,28
12,15,22
35,1,78
91,56,76
67,38,15
81,13,70
25,91,93
88,26,78
55,50,2
73,61,98
26,28,62
8,6,59
74,64,32
29,79,55
86,52,36
57,9,79
34,36,44
28,19,25
7,81,83
23,46,41
7,68,22
55,41,85
6,65,16
26,7,24
64,21,12
33,26,91
58,50,53
23,74,3
32,26,33
11,40,33
52,71,76
36,16,10
63,95,22
25,96,6
1,0,73
84,22,40
64,99,8
93,47,98
76,4,3
2,65,3
16,97,80
73,71,12
69,12,8
11,36,13
93,80,26
3,70,85
9,71,16
21,69,10
91,76,28
50,35,23
22,61,99
13,41,65
78,50,73
30,55,99
9,89,22
58,93,29
38,55,51
26,30,74
86,39,85
69,30,8
97,23,24
96,25,65
30,75,37
91,13,72
73,55,95
75,2,16
71,58,39
98,92,57
25,18,18
88,35,44
62,29,25
61,71,43
62,8,61
56,21,13
90,29,97
38,36,72
9,90,62
93,4,72
72,36,14
60,90,48
85,4,81
25,57,55
75,43,88
79,6,13
56,62,91
28,91,83
87,3,17
30,63,3
53,87,43
25,52,82
47,79,32
17,75,12
57,53,82
74,96,64
97,94,33
39,37,14
14,96,82
36,24,82
23,24,58
91,54,14
9,34,82
39,15,41
70,9,78
0,3,13
19,18,5
50,54,4
50,87,86
51,36,89
67,26,37
79,16,13
47,72,30
72,98,78
24,20,22
71,43,75
92,94,26
95,68,34
40,83,97
29,48,99
30,13,19
22,7,37
89,93,8
84,92,37
2,95,99
25,62,9
8,32,77
72,78,98
84,12,30
61,66,12
7,18,75
7,66,88
57,78,50
40,98,83
18,91,41
7,91,14
87,48,72
44,96,57
29,12,62
60,26,7
94,56,11
64,73,42
99,7,23
5,52,8
2,6,76
47,55,73
36,66,25
45,59,43
4,13,95
78,17,48
88,48,67
92,66,28
85,40,97
31,48,4
75,55,55
6,77,36
25,39,87
50,71,17
45,17,3
23,0,82
9,0,43
81,81,63
47,35,39
51,70,48
63,15,85
75,21,9
99,60,9
8,43,75
75,3,37
66,77,31
46,51,14
89,67,15
33,1,6
10,53,33
9,80,55
59,77,42
36,6,89
44,6,67
81,4,28
71,93,39
6,11,91
93,27,33
76,81,68
73,90,23
1,5,88
30,1,18
22,99,6
63,21,25
8,33,22
46,25,73
96,54,22
82,5,80
59,96,15
72,57,32
11,71,39
92,17,28
29,27,40
40,67,86
95,87,1
80,82,49
62,72,15
61,51,26
96,78,69
62,34,13
24,57,93
49,18,5
66,53,1
71,97,57
64,58,81
18,1,66
10,61,18
67,54,4
52,96,97
39,76,19
24,54,1
11,88,99
44,53,84
13,55,6
40,84,42
31,59,96
15,39,9
1,39,39
6,8,23
54,95,10
95,71,8
84,66,49
1,9,51
57,24,21
61,94,9
38,18,93
75,47,93
73,22,36
26,80,92
72,4,29
95,21,44
83,69,44
1,1,96
4,46,54
48,83,81
5,24,79
36,82,56
12,80,55
33,23,5
25,99,70
22,39,87
79,53,0
7,26,25
55,87,57
59,73,87
27,11,52
23,25,30
6,48,88
41,82,90
95,77,26
10,19,26
88,22,41
48,72,33
35,16,53
78,85,0
20,97,45
74,70,97
11,23,7
52,12,64
51,3,37
91,21,51
66,70,93
94,37,54
91,6,5
92,9,54
57,15,6
28,29,55
36,27,59
17,63,70
95,58,94
28,5,26
31,20,76
60,98,18
5,54,13
88,25,26
10,16,75
82,77,45
70,39,42
49,7,89
16,71,17
11,38,87
78,90,77
9,53,81
40,61,5
80,15,87
76,74,62
13,24,72
41,38,74
22,38,31
26,77,32
82,18,9
7,92,19
40,1,30
70,13,95
25,57,55
36,30,93
31,5,72
86,75,71
11,62,10
61,60,60
57,61,86
15,74,89
79,93,44
8,13,19
18,41,15
1,12,10
41,3,39
92,80,47
67,33,30
90,98,11
71,16,15
22,74,68
70,68,85
69,80,83
7,72,45
96,70,97
60,47,73
90,64,82
3,90,67
7,27,16
70,24,50
71,25,55
32,4,95
81,81,96
60,66,32
53,8,97
34,70,21
74,80,34
29,24,83
17,3,42
9,11,80
60,80,70
64,38,59
35,70,99
12,35,10
37,63,87
22,31,58
1,79,74
68,88,13
10,98,76
67,30,69
87,44,52
28,73,2
97,45,67
7,34,20
98,95,87
46,51,16
39,71,98
85,59,55
94,16,86
91,35,56
34,65,98
77,52,78
97,81,74
66,48,16
5,60,56
99,64,15
27,50,7
50,58,59
32,19,95
77,3,15
17,79,19
13,34,33
62,55,86
50,65,1
82,79,77
89,97,57
1,69,64
76,17,9
7,6,83
16,0,77
6,52,15
93,99,64
96,30,0
52,44,56
30,64,32
84,67,22
34,40,16
63,80,0
71,73,39
41,17,41
20,45,8
59,78,79
1,93,86
12,92,86
13,38,48
12,90,18
24,79,49
76,30,81
99,15,44
3,56,72
32,13,34
0,93,80
99,79,35
64,94,26
76,98,90
47,96,57
25,88,78
2,33,52
91,95,4
10,54,52
16,7,28
99,6,31
93,93,80
75,57,36
6,22,18
92,63,67
1,33,75
97,6,82
33,65,6
32,47,50
5,86,82
38,72,82
1,78,85
47,59,26
16,35,54
90,30,71
62,59,83
92,33,47
76,55,69
46,77,5
52,29,20
79,94,5
56,97,11
79,6,91
92,87,19
92,48,56
69,1,21
46,18,96
33,32,32
9,15,57
64,51,50
29,98,18
65,19,54
16,23,63
87,16,35
60,13,65
74,61,73
74,24,35
84,87,51
80,38,10
0,31,56
20,93,85
28,93,61
7,39,72
46,43,62
74,94,35
33,86,41
78,1,66
18,93,27
54,38,98
52,9,58
70,37,57
69,33,71
10,25,36
69,42,27
62,92,8
63,59,54
38,43,53
74,88,0
91,33,67
33,90,8
32,40,6
16,88,72
58,56,97
46,51,44
21,83,29
84,63,53
69,46,50
51,27,21
71,89,76
72,18,27
38,21,33
7,49,17
44,1,71
33,72,43
34,72,64
8,32,64
97,19,18
81,44,16
75,22,76
54,92,42
13,47,92
85,6,76
33,97,71
20,45,49
24,31,38
45,29,67
13,83,12
90,25,35
14,37,61
27,94,96
93,93,98
96,93,89
2,39,97
10,26,37
99,11,90
37,19,34
82,25,55
34,8,68
22,10,58
1,34,69
40,83,6
6,36,55
92,68,17
67,97,58
1,44,56
5,12,58
38,24,47
2,1,94
85,33,85
69,53,58
58,2,67
10,85,14
30,25,9
68,39,56
61,24,38
64,31,21
1,63,18
74,52,42
62,53,43
99,68,11
81,27,90
72,6,19
31,17,49
93,71,35
84,73,54
32,37,88
72,66,84
34,14,93
42,63,99
62,27,71
72,25,76
45,47,48
61,25,53
96,32,26
69,36,27
96,31,18
83,15,49
77,41,81
30,34,72
82,2,93
83,34,37
35,93,34
92,45,42
41,47,18
41,31,37
37,24,54
82,78,71
68,27,9
16,51,21
99,30,99
38,9,73
43,62,32
73,4,66
1,25,28
10,4,63
71,42,56
43,19,30
14,17,13
92,11,61
94,85,45
95,37,54
8,56,27
26,29,74
6,1,52
17,66,25
40,6,88
47,24,70
32,20,71
92,31,24
97,5,22
73,22,62
0,54,29
24,10,68
29,57,26
75,8,4
94,57,57
40,19,15
99,74,69
33,96,32
12,29,48
35,27,9
51,78,83
34,48,76
41,1,46
5,9,45
0,46,82
68,78,3
44,16,67
65,25,44
45,58,10
91,34,56
86,11,8
91,28,51
19,17,20
74,29,36
15,86,38
20,91,2
96,52,79
21,42,94
4,98,24
2,59,30
64,89,92
51,28,95
20,9,20
73,2,48
34,88,73
4,53,40
63,91,89
69,87,89
79,72,33
89,56,85
14,74,92
97,30,79
74,78,75
12,91,53
19,45,4
97,55,11
9,30,71
33,51,2
56,8,39
8,64,17
79,52,78
21,86,12
1,93,93
91,89,12
34,63,37
98,19,4
77,89,96
52,38,9
41,60,22
65,9,44
78,41,76
56,79,30
27,70,0
22,38,43
34,93,91
5,27,98
83,93,95
92,27,99
1,72,5
33,79,7
85,53,83
58,76,70
43,92,92
21,71,72
61,40,59
71,51,93
5,30,88
26,60,57
75,0,97
25,58,88
84,53,1
42,81,43
29,43,27
26,64,25
52,72,27
62,76,42
70,53,35
95,82,32
14,85,88
93,68,43
74,28,55
56,54,30
94,15,41
27,14,60
18,45,93
54,8,74
47,84,22
39,38,30
96,97,16
6,96,72
14,56,96
30,27,49
82,4,52
43,64,65
5,18,59
73,15,52
67,41,32
97,92,50
87,39,24
1,0,68
49,47,23
43,30,63
93,41,64
98,55,13
97,60,24
43,54,69
74,55,75
89,74,20
72,94,52
79,28,63
34,28,58
76,25,12
57,45,73
38,36,90
53,59,20
38,6,21
50,71,65
98,40,63
37,54,34
28,32,94
49,58,36
48,38,22
42,61,99
2,20,66
17,3,22
74,84,6
92,75,32
92,83,81
84,72,21
48,76,7
85,47,16
85,35,43
16,63,36
32,86,31
95,70,94
0,65,4
14,68,26
53,1,43
69,72,47
68,52,21
15,20,65
73,59,42
1,57,56
70,65,41
81,38,21
51,91,39
67,83,14
15,91,74
33,50,20
98,38,81
65,38,53
36,82,22
77,68,64
76,41,98
53,68,46
20,31,1
93,10,21
80,19,53
58,2,15
67,57,28
55,77,33
85,63,22
36,51,5
4,10,8
79,43,81
21,86,21
16,38,13
87,27,44
32,82,24
40,75,72
61,53,87
64,41,35
9,2,15
5,76,27
67,13,68
22,90,79
35,70,19
12,81,2
37,50,58
82,19,55
45,70,43
80,73,85
43,20,94
35,46,19
91,70,29
77,58,41
16,95,8
28,30,51
76,78,52
13,91,61
39,45,75
76,6,6
36,70,85
68,55,24
97,13,33
19,54,35
15,54,46
7,66,36
72,84,80
99,64,20
85,96,80
61,2,77
79,60,57
38,9,29
1,96,99
69,25,44
70,56,33
56,25,49
90,74,56
13,58,87
58,5,19
65,32,78
34,0,22
74,72,31
14,99,77
42,83,22
57,84,78
88,17,46
96,58,30
27,95,19
39,19,8
4,81,76
71,87,6
40,62,12
32,27,40
58,54,50
15,79,97
69,75,55
8,5,72
35,68,46
2,80,38
75,24,40
17,14,40
54,21,72
27,71,78
67,96,1
66,54,58
98,32,11
35,21,37
65,11,2
97,61,28
7,94,49
53,25,17
28,57,89
66,94,38
27,1,96
90,42,60
26,10,11
29,70,26
98,3,3
77,85,69
15,11,28
32,41,59
65,14,97
87,4,73
21,48,60
42,59,64
14,71,69
77,12,43
29,34,92
20,10,10
19,87,53
67,94,30
91,50,44
20,48,19
30,69,52
84,61,77
3,38,12
56,94,98
90,40,61
24,44,28
32,32,10
47,4,1
86,27,64
10,42,32
12,13,59
22,62,67
8,14,85
55,20,90
88,23,19
57,59,82
90,78,57
97,95,89
66,6,53
38,56,8
6,45,23
9,64,66
94,5,8
95,84,60
36,70,88
89,48,15
48,94,54
27,90,89
24,6,77
10,89,58
89,80,24
35,99,3
17,10,20
10,19,13
16,64,45
26,63,51
29,88,58
21,51,34
51,60,61
57,64,25
15,27,32
86,61,44
89,31,95
34,83,38
27,63,90
46,53,10
22,90,48
61,34,55
36,99,25
31,3,43
4,21,37
47,46,14
63,20,11
74,83,17
54,83,26
25,90,24
93,4,30
14,87,99
54,76,78
72,70,42
4,15,21
29,75,17
5,54,28
26,79,71
28,56,8
77,77,85
79,17,43
96,60,99
80,11,50
84,74,14
31,74,99
94,14,83
1,57,83
30,51,59
54,63,32
38,37,35
17,11,34
0,78,90
17,54,84
87,34,91
89,74,15
57,7,29
66,43,26
11,71,33
74,12,69
48,94,47
0,49,98
27,63,5
22,64,61
52,40,38
7,87,3
53,57,10
8,90,48
95,92,87
80,20,42
20,90,70
92,35,9
56,20,43
55,61,22
16,81,6
20,66,95
75,52,54
14,37,53
51,8,14
86,73,16
78,99,6
55,49,51
83,55,37
31,6,3
83,45,43
27,35,15
27,62,30
71,50,39
87,4,32
27,21,87
51,67,74
83,75,43
28,30,40
5,24,24
39,16,66
19,67,1
5,87,9
31,66,86
4,14,93
62,98,84
55,91,92
74,96,46
19,35,23
96,45,88
4,7,23
65,74,19
78,49,86
11,20,43
0,58,46
35,1,6
69,53,41
90,84,63
48,60,38
89,21,46
71,1,78
72,82,12
94,77,4
44,77,96
66,4,81
38,65,82
20,13,30
69,14,74
19,47,84
43,76,60
51,78,77
13,79,57
1,67,50
38,90,70
59,9,45
89,99,95
26,83,10
75,96,88
33,29,5
12,70,77
62,33,10
43,95,51
4,36,72
43,96,82
56,37,23
51,16,26
97,76,16
75,19,48
70,10,85
77,51,23
11,79,53
67,59,79
28,85,0
63,51,34
65,79,41
64,89,93
59,40,77
81,99,20
46,31,27
46,76,64
5,95,91
23,86,57
95,65,85
80,28,6
4,90,33
78,91,49
89,7,68
40,7,53
53,16,51
73,39,17
20,87,28
35,84,28
49,71,20
16,41,74
81,83,56
66,46,63
69,78,32
70,98,64
85,11,56
35,52,55
84,9,77
87,84,17
89,7,81
5,54,76
75,24,38
31,41,65
16,76,79
60,52,90
18,82,4
67,64,60
90,33,57
52,86,23
21,89,2
74,16,70
54,15,93
55,54,17
14,70,12
76,37,0
20,51,63
93,37,40
4,24,70
41,5,82
14,47,64
71,23,99
39,53,93
47,32,57
97,39,83
95,56,0
40,26,64
1,39,57
11,72,53
87,38,12
34,22,65
58,68,76
65,0,24
67,73,45
59,30,4
5,96,67
22,69,71
54,86,58
94,29,87
88,81,24
33,41,99
49,8,16
38,60,54
6,4,76
1,54,69
80,22,73
31,96,86
1,4,15
37,95,18
96,37,40
57,88,62
90,46,19
13,14,90
20,36,77
54,8,93
51,28,58
35,22,21
59,76,98
52,78,47
86,44,40
99,5,5
71,25,71
26,88,67
8,91,87
55,86,89
52,66,10
1,45,54
84,10,63
97,32,45
16,37,38
74,81,39
15,2,72
85,25,45
33,51,66
26,88,81
90,57,11
36,84,87
28,41,39
46,78,65
81,54,51
10,27,37
13,77,6
23,0,24
47,19,49
81,79,69
74,89,32
94,81,74
98,29,90
93,58,6
74,75,55
22,40,17
42,92,53
7,51,77
85,42,57
60,15,55
88,68,10
10,70,6
81,65,2
71,27,1
74,75,62
22,16,43
68,77,50
62,18,48
70,62,42
2,36,94
96,0,74
37,91,15
28,82,51
81,82,33
34,9,4
17,26,33
7,9,73
53,75,54
36,53,35
50,29,56
60,82,78
32,7,50
5,83,60
70,13,39
34,34,68
67,13,61
68,41,70
72,92,84
48,76,6
12,53,35
18,61,26
31,74,67
46,85,3
11,7,91
47,45,47
7,6,46
84,76,55
94,91,53
19,16,31
54,6,46
81,16,22
35,15,92
48,44,30
1,63,16
24,59,27
64,0,96
53,36,82
18,8,7
58,52,9
63,68,14
36,87,0
89,64,2
29,80,22
42,98,52
54,39,96
20,56,63
70,25,31
58,13,17
71,59,18
63,45,53
72,90,71
21,8,62
11,68,6
50,52,77
45,95,23
37,70,62
18,75,76
12,3,19
71,41,71
18,35,94
85,62,76
61,76,48
47,78,59
62,29,26
91,69,49
81,69,71
77,28,92
52,81,64
86,90,53
94,31,50
67,57,61
19,88,83
96,49,58
99,48,71
90,58,88
6,51,13
97,39,36
32,51,26
39,66,38
73,58,45
8,88,2
12,36,55
81,21,44
48,16,6
84,74,39
19,25,14
92,75,24
4,38,1
68,82,13
66,64,42
62,61,57
62,15,78
9,27,18
22,8,18
39,49,7
5,77,31
7,97,28
67,17,60
1,84,77
70,38,99
85,6,60
54,71,46
77,70,48
0,55,53
98,47,11
68,21,58
9,33,79
17,47,94
78,36,46
59,4,15
17,97,53
21,56,77
86,76,8
20,89,23
90,13,51
27,38,46
33,37,7
15,65,30
57,87,85
75,29,54
30,28,68
10,83,52
74,9,70
53,64,5
65,65,23
61,13,12
81,34,14
94,23,95
48,84,21
16,68,32
65,15,21
5,77,81
15,75,21
84,17,21
84,25,50
90,20,22
8,1,60
29,80,23
42,47,36
61,92,2
2,48,19
74,81,78
71,67,3
93,25,3
8,28,91
2,65,40
94,74,81
94,23,96
27,20,49
30,9,96
83,91,89
54,68,22
88,87,23
8,28,86
0,75,82
89,86,43
21,38,85
3,66,72
43,43,73
78,59,34
55,37,65
40,88,88
96,74,84
45,75,54
39,8,32
37,65,86
39,81,53
36,51,88
92,22,33
59,84,69
40,5,76
94,50,75
52,78,41
3,4,43
15,21,83
76,31,58
52,27,9
58,80,19
89,57,19
5,18,77
67,83,98
50,26,82
20,68,97
64,35,46
39,45,27
92,60,29
60,34,79
85,79,59
89,12,1
20,11,61
4,52,5
29,49,82
91,10,46
18,55,79
47,32,32
28,18,2
54,63,80
6,60,46
88,96,11
46,26,37
53,79,31
91,43,19
73,47,65
99,17,77
21,43,52
15,39,84
42,81,8
3,56,70
9,67,29
43,65,62
68,91,5
13,63,80
75,48,9
28,2,13
92,26,49
98,14,72
13,21,69
33,91,84
22,88,82
26,6,50
55,64,52
19,7,29
25,97,29
11,63,81
11,74,84
10,7,64
17,51,14
96,46,4
8,48,34
37,5,53
77,86,20
59,73,3
92,0,17
52,35,53
91,50,98
4,16,58
97,89,13
6,6,5
53,10,34
52,73,11
23,46,63
61,82,41
27,9,17
86,12,27
95,31,64
50,60,16
56,37,90
14,1,80
69,51,38
15,2,92
90,10,4
61,1,48
6,84,51
63,98,58
1,0,68
23,32,8
87,36,91
39,64,7
14,49,94
68,78,35
22,58,85
48,67,40
32,14,48
73,59,45
41,60,60
33,25,86
60,2,93
2,37,35
32,1,88
79,89,89
73,65,94
98,55,9
94,92,46
34,55,44
40,36,0
26,3,97
60,50,75
15,6,56
52,17,4
97,78,39
11,41,89
13,31,41
40,28,35
0,15,53
79,0,40
39,74,66
25,98,68
15,96,52
90,74,12
73,71,76
57,82,48
17,35,70
54,31,75
22,61,52
75,9,55
54,58,35
85,5,90
89,80,90
57,15,77
94,18,77
22,80,30
52,20,43
10,15,14
29,99,24
8,95,11
84,93,49
73,3,38
44,42,24
30,47,23
16,33,93
91,91,18
88,20,50
80,84,48
53,38,59
56,3,57
63,85,44
57,50,49
39,56,28
8,52,81
87,75,25
53,19,94
64,51,10
91,61,60
60,38,22
80,7,41
84,31,45
70,74,72
85,77,5
59,93,41
33,82,5
57,37,28
89,8,90
89,62,11
16,62,86
9,84,67
70,45,91
54,57,29
44,28,0
71,5,99
70,72,99
83,72,72
60,61,30
87,78,67
47,5,1
49,12,38
8,15,64
82,9,15
47,96,88
44,0,34
51,49,80
75,71,31
50,98,20
70,28,10
90,17,44
22,28,82
88,6,78
89,75,69
55,61,17
45,91,93
32,64,99
83,65,12
54,95,61
34,90,13
77,66,6
7,5,55
49,39,40
4,6,21
69,10,46
17,60,17
85,91,21
54,91,4
17,25,21
94,64,27
12,70,19
22,1,52
54,1,57
46,34,58
65,79,20
33,78,54
59,91,18
53,27,81
60,86,35
28,9,66
75,76,38
16,67,70
90,88,2
93,7,64
99,92,25
24,2,13
92,0,15
77,89,44
95,85,11
68,25,48
21,56,22
57,60,33
36,56,22
50,5,55
28,83,66
40,17,73
54,7,89
82,69,81
8,47,51
90,71,71
78,67,64
55,0,62
56,91,54
58,63,84
60,20,16
24,84,73
69,27,6
82,42,6
73,25,88
34,39,95
6,71,84
69,7,23
47,66,95
93,69,39
11,73,24
89,37,22
90,45,76
53,84,94
27,83,97
24,32,67
63,39,93
12,81,98
95,7,28
4,35,32
13,88,64
28,36,94
26,45,67
13,73,85
40,60,75
41,10,12
3,35,40
10,56,26
87,61,93
8,59,92
61,38,64
57,98,46
30,17,71
57,16,10
49,24,31
23,10,54
76,24,19
44,6,5
27,0,67
90,25,94
10,21,98
2,48,30
65,99,29
10,38,33
69,8,59
46,3,57
56,74,35
52,83,5
94,0,52
13,55,71
26,56,81
72,39,66
80,22,17
85,4,3
52,47,99
27,45,76
